% BatcherQueue	CReqBatcher	Replica-0-Forward	Replica-1-Forward	ReplicaIOSnd-1	ReqManExec	pendingCReqs	pendingProposals	alpha
10206	0	0	0	0	0	0	0	0	0
10406	0	0	0	0	0	0	0	0	0
10607	0	0	0	0	0	0	0	0	0
10808	0	0	0	0	0	0	0	0	0
11009	0	0	0	0	0	0	0	0	0
11210	0	0	0	0	0	0	0	0	0
11412	0	0	0	0	0	0	0	0	0
11612	0	0	0	0	0	0	0	0	0
11812	0	0	0	0	0	0	0	0	0
12013	0	0	0	0	0	0	0	0	0
12214	0	0	0	0	0	0	0	0	0
12416	0	0	0	0	0	0	0	0	0
12617	0	0	0	0	0	0	0	0	0
12818	0	0	0	0	0	0	0	0	0
13019	0	0	0	0	0	0	0	0	0
13220	0	0	0	0	0	0	0	0	0
13421	0	0	0	0	0	0	0	0	0
13622	0	0	0	0	0	0	0	0	0
13822	0	0	0	0	0	0	0	0	0
14024	0	0	0	0	0	0	0	0	0
14225	0	0	0	0	0	0	0	0	0
14426	0	0	0	0	0	0	0	0	0
14627	0	0	0	0	0	0	0	0	0
14828	0	0	0	0	0	0	0	0	0
15029	0	0	0	0	0	0	0	0	0
15230	0	0	0	0	0	0	0	0	0
15431	0	0	0	0	0	0	0	0	0
15632	0	0	0	0	0	0	0	0	0
15832	0	0	0	0	0	0	0	0	0
16034	0	0	0	0	0	0	0	0	0
16235	0	0	0	0	0	0	0	0	0
16436	0	0	0	0	0	0	0	0	0
16637	0	0	0	0	0	0	0	0	0
16838	0	0	0	0	0	0	0	0	0
17039	0	0	0	0	0	0	0	0	0
17240	0	0	0	0	0	0	0	0	0
17441	0	0	0	0	0	0	0	0	0
17642	0	0	0	0	0	0	0	0	0
17842	0	0	0	0	0	0	0	0	0
18043	0	0	0	0	0	0	0	0	0
18244	0	0	0	0	0	0	0	0	0
18444	0	0	0	0	0	0	0	0	0
18645	0	0	0	0	0	0	0	0	0
18846	0	0	0	0	0	0	0	0	0
19046	0	0	0	0	0	0	0	0	0
19247	0	0	0	0	0	0	0	0	0
19448	0	0	0	0	0	0	0	0	0
19649	0	0	0	0	0	0	0	0	0
19850	0	0	0	0	0	0	0	0	0
20051	0	0	0	0	0	0	0	0	0
20251	0	0	0	0	0	0	0	0	0
20452	0	0	0	0	0	0	0	0	0
20653	0	0	0	0	0	0	0	0	0
20854	0	0	0	0	0	0	0	0	0
21055	0	0	0	0	0	0	0	0	0
21256	0	0	0	0	0	0	0	0	0
21456	0	0	0	0	0	0	0	0	0
21657	0	0	0	0	0	0	0	0	0
21859	0	0	0	0	0	0	0	0	0
22059	0	0	0	0	0	0	0	0	0
22259	0	0	0	0	0	0	0	0	0
22460	0	0	0	0	0	0	0	0	0
22660	0	0	0	0	0	0	0	0	0
22861	0	0	0	0	0	0	0	0	0
23062	0	0	0	0	0	0	0	0	0
23263	0	0	0	0	0	0	0	0	0
23464	0	0	0	0	0	0	0	0	0
23665	0	0	0	0	0	0	0	0	0
23866	0	0	0	0	0	0	0	0	0
24067	0	0	0	0	0	0	0	0	0
24268	0	0	0	0	0	0	0	0	0
24469	0	0	0	0	0	0	0	0	0
24670	0	0	0	0	0	0	0	0	0
24871	0	0	0	0	0	0	0	0	0
25072	0	0	0	0	0	0	0	0	0
25273	0	0	0	0	0	0	0	0	0
25474	0	0	0	0	0	0	0	0	0
25675	0	0	0	0	0	0	0	0	0
25876	0	0	0	0	0	0	0	0	0
26076	0	0	0	0	0	0	0	0	0
26277	0	0	0	0	0	0	0	0	0
26479	0	0	0	0	0	0	0	0	0
26679	0	0	0	0	0	0	0	0	0
26880	0	0	0	0	0	0	0	0	0
27081	0	0	0	0	0	0	0	0	0
27282	0	0	0	0	0	0	0	0	0
27483	0	0	0	0	0	0	0	0	0
27684	0	0	0	0	0	0	0	0	0
27885	0	0	0	0	0	0	0	0	0
28086	0	0	0	0	0	0	0	0	0
28287	0	0	0	0	0	0	0	0	0
28487	0	0	0	0	0	0	0	0	0
28688	0	0	0	0	0	0	0	0	0
28889	0	0	0	0	0	0	0	0	0
29090	0	0	0	0	0	0	0	0	0
29291	0	0	0	0	0	0	0	0	0
29492	0	0	0	0	0	0	0	0	0
29692	0	0	0	0	0	0	0	0	0
29893	0	0	0	0	0	0	0	0	0
30093	0	0	0	0	0	0	0	0	0
30294	0	0	0	0	0	0	0	0	0
30495	0	0	0	0	0	0	0	0	0
